ANAKIN	he was not so successful the last time he met grievous no offense my master but ilet us only stating a fact
OBI-WAN	oh no you am quite right but i do have the most experience with his ways of combat
YODA	obiwan my choice is
KI-ADI-MUNDI	i concur master kenobi should go
YODA	i agree
MACE	very well council is adjourned obiwan prepare two clone brigades as quickly as you can if this report is true there will no telling how many battle droids he may have with him
===	===
CLONE COMMANDER GREE	the droids have started up their main power generators
YODA	then now the time is commander
CLONE COMMANDER GREE	yes sir
===	===
OBI-WAN	has anakin been to see you
PADME	several times   i was so happy to hear he was accepted on the jedi council
OBI-WAN	i know   he deserves it he is impatient strong willed very opinionated but truly gifted
PADME	you am not just here to say hello something is wrong iscan not it
OBI-WAN	you should be a jedi padme
PADME	you am not very good at hiding your feelings
OBI-WAN	it will anakin   he will becoming moody and detached he will been put in a difficult position as the chancellor will representative   but i think it will more than that i was hoping he may have talked to you
PADME	why would he talk to me about his work
OBI-WAN	neither of you is very good at hiding your feelings either
PADME	docan not give me that look
OBI-WAN	i know how he feels about you
PADME	what did he say
OBI-WAN	nothing he didcan not have to
PADME	i docan not know what you am talking about
OBI-WAN	i know you both too well i can see you two are in love padme ilet us worried about him i fear your relationship has confused him he will changed considerably since we returned   padme ilet us not telling the council about any of this i   i hope i didcan not upset you we am all friends i care about both of you  
PADME	thank you obiwan
OBI-WAN	please do what you can to help him
===	===
PADME	we cannot let this turn into another war
BAIL ORGANA	absolutely that is the last thing we want
MON MOTHMA	we are hoping to form an alliance in the senate to stop the chancellor from further subverting the constitution that will all
PADME	i know a jedi i feel it would be wise to consult
BANA BREEMU	that would be dangerous
MON MOTHMA	we docan not know where the jedi stand in all this
PADME	i only wish to discuss this with one   one i trust
GIDDEAN DANU	going against the chancellor without the support of the jedi is risky
PADME	the jedi arecan not any happier with the situation than we are  
CHI EEKWAY	patience senator
FANG ZAR	we have so many senators on our side surely that will pursuade the chancellor
BANA BREEMU	when you present the  petition of the two thousand  to the chancellor things may change
BAIL ORGANA	let us see what we can accomplish in the senate before we include the jedi
===	===
ANAKIN	you am going to need me on this one master
OBI-WAN	oh i agree however it may turn out just to be a wild bantha chase
ANAKIN	master master i are disappointed you i have not been very appreciative of your training   i have been arrogant and i apologize   i are just been so frustrated with the council your friendship means everything to me
OBI-WAN	you are strong and wise anakin and i am very proud of you i have trained you since you were a small boy i have taught you everything i know and you have become a far greater jedi than i could ever hope to be and you have saved my life more times than i can remember but be patient anakin it will not be long before the council makes you a jedi master docan not worry i have enough clones with me to take three systems the size of utapau i think i have be able to handle the situation   even without your help
ANAKIN	well there will always a first time obiwan may the force be with you
OBI-WAN	goodbye old friend may the force be with you
===	===
CLONE COMMANDER CODY	fortunately most of the cities are concentrated on this small continent here   on the far side
OBI-WAN	i have keep them distracted until you get there just docan not take too long
CLONE COMMANDER CODY	come on boss when have i ever let you down
OBI-WAN	cato nemoidia   for starters
CLONE COMMANDER CODY	that was anakin who was late i believe
OBI-WAN	very well the burden is on me not to destroy all the droids before you get there
CLONE COMMANDER CODY	ilet us counting on you
===	===
DARTH SIDIOUS	well anakin did you see your friend off
ANAKIN	he will soon have grievous will head
DARTH SIDIOUS	we can only hope the council didcan not make a mistake
ANAKIN	the council was very sure in its decision
===	===
JAR JAR	helloo annie good en to see yousa  
ANAKIN	hi jar jar
JAR JAR	oopsin da chancellor so sorry your highness sir
DARTH SIDIOUS	there are rumors in the senate about master kenobi many believe he is not fit for this assignment
ANAKIN	not fit why would anyone think that
DARTH SIDIOUS	they say his mind has become fogged by the influence of a certain female senator
ANAKIN	that will ridiculous who
DARTH SIDIOUS	no one knows who she is   only that she is a senator
ANAKIN	that will impossible i would know
DARTH SIDIOUS	sometimes the closest are the ones who cannot see idle senate gossip is rarely true and never accurate ilet us sure your master will do fine
===	===
OBI-WAN	save your energy
PADME	i  had
OBI-WAN	docan not give up padme docan not give up  
===	===
ANAKIN	i sense someone familiar   obiwan will been here hascan not he
PADME	he came by this morning
ANAKIN	what did he want
PADME	he will worried about you
ANAKIN	you told him about us didcan not you
PADME	he will your best friend anakin he says you am under a lot of stress
ANAKIN	and he will not
PADME	you have been moody lately
ANAKIN	ilet us not moody  
PADME	anakin docan not do this again
ANAKIN	i docan not know   i feel   lost
PADME	lost what do you mean you am always so sure of yourself i docan not understand
ANAKIN	obiwan and the council docan not trust me
PADME	they trust you with their lives obiwan loves you as a son
ANAKIN	something will happening   ilet us not the jedi i should be i am one of the most powerful jedi but ilet us not satisfied   i want more and i know i shouldcan not
PADME	you expect too much of yourself
ANAKIN	i have found a way to save you
PADME	save me
ANAKIN	from my nightmares
PADME	is that what will bothering you
ANAKIN	i will not lose you padme
PADME	ilet us not going to die in childbirth annie i promise you
ANAKIN	no i promise you i am becoming so powerful with my new knowledge of the force i will be able to keep you from dying
PADME	you docan not need more power anakin i believe you can protect me against anything just as you are
===	===
TION MEDON	greetings young jedi what brings you to our remote sanctuary
OBI-WAN	unfortunately the war
TION MEDON	there is no war here unless you are brought it with you
OBI-WAN	with your kind permission i should like some fuel and to use your city as a base as i search nearby systems for general grievous
TION MEDON	he is here we are being held hostage they are watching us
OBI-WAN	i understand
TION MEDON	the tenth level   thousands of battle droids  
OBI-WAN	tell your people to take shelter if you have warriors now is the time geenine take the fighter back to the ship ilet us staying here tell cody i are made contact
===	===
TION MEDON	i told you all he wanted was fuel
BODYGUARD	what was his name
TION MEDON	he didcan not say
===	===
OBI-WAN	i need transportation
WRANGLER	you need transportation
OBI-WAN	get it for me
WRANGLER	i will get it for you
OBI-WAN	this one
WRANGLER	boga she answers to boga
OBI-WAN	good girl boga
===	===
GENERAL GRIEVOUS	it will not be long before the armies of the republic track us here i am sending you to the mustafar system in the outer rim it is a volcanic planet which generates a great deal of scanning interference you will be safe there
NUTE GUNRAY	safe chancellor palpatine managed to escape your grip general without count dooku i have doubts about your ability to keep us safe
GENERAL GRIEVOUS	be thankful viceroy you have not found yourself in my grip   your ship is waiting
===	===
OBI-WAN	hello there
GENERAL GRIEVOUS	general kenobi you are a bold one i find your behavior bewildering   surely you realize you am doomed  kill him enough of this back away i will deal with this jedi slime myself
OBI-WAN	your move
GENERAL GRIEVOUS	you fool i have been trained in your jedi arts by count dooku himself attack kenobi
OBI-WAN	you forget i trained the jedi that defeated count dooku i may not defeat your droids but my troops certainly will
GENERAL GRIEVOUS	army or not you must realize you are doomed
OBI-WAN	i docan not think so
===	===
PALPATINE	nee alavar fang zar maledee sweitt concorkill and mon calamari anakin stands to one side of palpatine
DARTH SIDIOUS	i understand your reservations completely senator and i assure you the appointment of governors will in no way compete with the duties of the senate
PADME	may i take it then that there will be no further amendments to the constitution
DARTH SIDIOUS	i want this terrible conflict to end as much as you do my lady and when it does i guarantee an immediate return to democracy  
PADME	you are pursuing a diplomatic solution to the war then
DARTH SIDIOUS	you must trust me to do the right things senator that is why i am here
FANG ZAR	but surely  
DARTH SIDIOUS	i have said i will do what is right that should be enough for your   committee
PADME	on behalf of the  delegation of two thousand  i thank you chancellor
DARTH SIDIOUS	i thank you for bringing this to my attention senator their sincerity is to be admired although i sense there is more to their request than they are telling us
ANAKIN	what do you mean
DARTH SIDIOUS	they are not to be trusted
ANAKIN	surely senator amidala can be trusted  
DARTH SIDIOUS	these are unstable times for the republic anakin some see instability as an opportunity senator amidala is hiding something i can see it in her eyes
ANAKIN	ilet us sure you am mistaken
DARTH SIDIOUS	ilet us surprised your jedi insights are not more sensitive to such things
ANAKIN	i simply docan not sense betrayal in senator amidala
DARTH SIDIOUS	yes you do but you docan not seem to want to admit it there is much conflict in you anakin
===	===
CLONE COMMANDER CODY	master windu may i interrupt general kenobi has made contact with general grievous and we
MACE WINDU	thank you commander anakin deliver this report to the chancellor his reaction will give us a clue to his
ANAKIN	yes master
MACE WINDU	i sense a plot to destroy the jedi the dark side of the force surrounds the chancellor
KI-ADI-MUNDI	if he does not give up his emergency powers after the destruction of grievous then he should be removed from
MACE WINDU	that could be a dangerous move   the jedi council would have to take control of the senate in order to secure a peaceful transition  
KI-ADI-MUNDI	  and replace the congress with senators who are not filled with greed and corruption
YODA	to a dark place this line of thought will carry us hmmmmm   great care we must take
===	===
ANAKIN	chancellor we have just received a report from master kenobi he has engaged general grievous
DARTH SIDIOUS	we can only hope that master kenobi is up to the challenge
ANAKIN	i should be there with him
DARTH SIDIOUS	it is upsetting to me to see that the council doescan not seem to fully appreciate your talents docan not you wonder why they will not make you a jedi master
ANAKIN	i wish i knew more and more i get the feeling that i am being excluded from the council i know there are things about the force that they are not telling me
DARTH SIDIOUS	they docan not trust you anakin they see your future they know your power will be too strong to control anakin you must break through the fog of lies the jedi have created around you let me help you to know the subtleties of the force
ANAKIN	how do you know the ways of the force
DARTH SIDIOUS	my mentor taught me everything about the force   even the nature of the dark side
ANAKIN	you know the dark side
DARTH SIDIOUS	anakin if one is to understand the great mystery one must study all its aspects not just the dogmatic narrow view of the jedi if you wish to become a complete and wise leader you must embrace a larger view of the force be careful of the jedi anakin  they fear you in time they will destroy you let me train you
ANAKIN	i will not be a pawn in your political game the jedi are my family
DARTH SIDIOUS	only through me can you achieve a power greater than any jedi learn to know the dark side of the force anakin and you will be able to save your wife from certain death
ANAKIN	what did you say
DARTH SIDIOUS	use my knowledge i beg you  
ANAKIN	you am a sith lord
DARTH SIDIOUS	i know what has been troubling you   listen to me docan not continue to be a pawn of the jedi council ever since i are known you you are been searching for a life greater than that of an ordinary jedi   a life of significance of conscience
ANAKIN	you am wrong
DARTH SIDIOUS	are you going to kill me
ANAKIN	i would certainly like to
DARTH SIDIOUS	i know you would i can feel your anger it gives you focus makes you stronger
ANAKIN	i am going to turn you over to the jedi council
DARTH SIDIOUS	of course you should but you am not sure of their intentions are you what if i am right and they are plotting to take over the republic
ANAKIN	i will quickly discover the truth of all this
DARTH SIDIOUS	you have great wisdom anakin know the power of the dark side the power to save padme i am not going anywhere you have time to decide my fate perhaps you have reconsider and help me rule the galaxy for the good of all  
===	===
GENERAL GRIEVOUS	prepare to move out of orbit i will be up in a few moments
===	===
OBI-WAN	so uncivilized  
===	===
ANAKIN	master windu i must talk to you
MACE WINDU	what is it skywalker we are in a hurry we have just received word that obiwan has destroyed general grievous we are on our way to make sure the chancellor returns emergency powers back to the senate
ANAKIN	he will not give up his power i are just learned a terrible truth i think chancellor palpatine is a sith lord
MACE WINDU	a sith lord
ANAKIN	yes the one we have been looking for
MACE WINDU	how do you know this
ANAKIN	he knows the ways of the force he has been trained to use the dark side
MACE WINDU	are you sure
ANAKIN	absolutely
MACE WINDU	then our worst fears have been realized we must move quickly if the jedi order is to survive
ANAKIN	master the chancellor is very powerful you will need my help if you are going to arrest him
MACE WINDU	for your own good stay out of this affair i sense a great deal of confusion in you young skywalker there is much fear that clouds your judgment
ANAKIN	i must go master
MACE WINDU	no if what you told me is true you will have gained my trust but for now remain here
ANAKIN	yes master
MACE WINDU	wait for us in the council chamber until we return
ANAKIN	yes master
===	===
DARTH SIDIOUS	you do know docan not you if the jedi destroy me any chance of saving her will be lost
PADME	i truly deeply love you before i die i want you to know
C-3PO	my lady are you   are you all right
ANAKIN	i  had do this   i  had let her die
===	===
DARTH SIDIOUS	master windu i take it general grievous has been destroyed then i must say you am here sooner than expected
MACE WINDU	in the name of the galactic senate of the republic you are under arrest chancellor
DARTH SIDIOUS	are you threatening me master jedi
MACE	the senate will decide your fate
DARTH SIDIOUS	i am the senate
MACE	not yet
DARTH SIDIOUS	it will treason then
MACE WINDU	you are under arrest my lord
DARTH SIDIOUS	anakin i told you it would come to this i was right the jedi are taking over
MACE WINDU	you old fool the oppression of the sith will never return your plot to regain control of the republic is over   you have lost  
DARTH SIDIOUS	no no you will die he is a traitor anakin
MACE WINDU	he will the traitor stop him
DARTH SIDIOUS	come to your senses boy the jedi are in revolt they will betray you just as they betrayed me
MACE WINDU	aarrrrggghhhhh  
DARTH SIDIOUS	you are not one of them anakin docan not let him kill me
MACE WINDU	aarrrrggghhhhh  
DARTH SIDIOUS	i am your pathway to power i have the power to save the one you love you must choose you must stop him
MACE WINDU	docan not listen to him anakin
DARTH SIDIOUS	help me docan not let him kill me i  had hold on any longer ahhhhhhh   ahhhhhhh   ahhhhhhh   i  had   i give up help me i am weak   i am too weak docan not kill me i give up ilet us dying i  had hold on any longer
MACE WINDU	you sith disease i am going to end this once and for all
ANAKIN	you  had kill him master he must stand trial
MACE WINDU	he has too much control of the senate and the courts he is too dangerous to be kept alive
DARTH SIDIOUS	ilet us too weak docan not kill me please
ANAKIN	it is not the jedi way   he must live  
DARTH SIDIOUS	please docan not please docan not  
ANAKIN	i need him  
DARTH SIDIOUS	please docan not  
ANAKIN	no
DARTH SIDIOUS	power unlimited power
ANAKIN	what have i done
DARTH SIDIOUS	you are fulfilling your destin anakin become my apprentice learn to use the dark side of the force
ANAKIN	i will do whatever you ask
DARTH SIDIOUS	good
ANAKIN	just help me save padme will life i  had live without her i will not let her die i want the power to stop death
DARTH SIDIOUS	to cheat death is a power only one has achieved but if we work together i know we can discover the secret
ANAKIN	i pledge myself to your teachings to the ways of the sith
DARTH SIDIOUS	good good the force is strong with you a powerful sith you will become henceforth you shall be known as darth   vader
ANAKIN	thank you my master
DARTH SIDIOUS	rise darth vader
===	===
PALPATINE	he is now fully darth sidious
DARTH SIDIOUS	because the council did not trust you my young apprentice i believe you are the only jedi with no knowledge of this plot when the jedi learn what has transpired here they will kill us along with all the senators
ANAKIN	i agree the jedi will next move will be against the senate
DARTH SIDIOUS	every single jedi including your friend obiwan kenobi is now an enemy of the republic you understand that docan not you
ANAKIN	i understand master
DARTH SIDIOUS	we must move quickly the jedi are relentless if they are not all destroyed it will be civil war without end first i want you to go to the jedi temple we will catch them off balance do what must be done lord vader do not hesitate show no mercy only then will you be strong enough with the dark side to save padme
ANAKIN	what about the other jedi spread across the galaxy
DARTH SIDIOUS	their betrayal will be dealt with after you have killed all the jedi in the temple go to the mustafar system wipe out viceroy gunray and the other separatist leaders once more the sith will rule the galaxy and we shall have peace
===	===
OBI-WAN	commander contact your troops tell them to move to the higher levels
CLONE COMMANDER CODY	very good sir oh by the way i think you have be needing this
OBI-WAN	thank you cody  now would not get a move on we are got a battle to win here
CLONE COMMANDER CODY	yes sir
DARTH SIDIOUS	commander cody the time has come execute order sixtysix
CLONE COMMANDER CODY	it will be done my lord blast him
===	===
DARTH SIDIOUS	commander 1138  
CLONE COMMANDER BACARA	yes sir
DARTH SIDIOUS	the time has come execute order sixtysix
CLONE COMMANDER BACARA	it will be done my lord
===	===
AAYLA	steady   steady   bly do you think they am droids
BLY	no
===	===
DARTH SIDIOUS	execute order sixtysix
CLONE PILOT	it will be done my lord
===	===
PLO KOON	there they are land on the nearest platform
===	===
CLONE COMMANDER GREE	yes my lord
DABTH SIDIOUS	the time has come execute order sixtysix
===	===
CLONE COMMANDER GREE	it will be done my lord
===	===
YOUNGLINGS	master skywalker there are too many of them what are we going to do
===	===
C-3PO	the chancellor will office indicated master anakin returned to the jedi temple docan not worry my lady i am sure he will be all right
===	===
BAIL ORGANA	what will going on here
CLONE SERGEANT	there will been a rebellion docan not worry sir the situation is under control ilet us sorry sir no one is allowed entry it will time for you to leave sir
BAIL ORGANA	and so it is
CLONE COMMANDER APPO	get him shoot him
===	===
AT-ST CLONE SERGEANT	everyone out of there
YODA	wookiee good   eat wookiee
CLONE SERGEANT	did you find something
YODA	it will nothing nothing
CLONE SERGEANT	it will nothing nothing all these wookiees are dead move to the east
CLONE TROOPER	yes sir
YODA	right you are chewbacca faster that will be stink this mud does a moment to bathe give me not far are we from the emergency ship quickly  
===	===
YODA	goodbye chewbacca and tarfful miss you i will good friends you are for your help much gratitude and respect i have
===	===
ROYAL GUARD	identification  
BAIL ORGANA	senator bail organa of alderaan
===	===
BAIL ORGANA	were you able to get hold of a jedi homing beacon
CAPTAIN ANTILLES	yes sir we are encountered no opposition the clones are still a bit confused it appears no one is in command
BAIL ORGANA	that will change soon hopefully we will be able to intercept a few jedi before they walk into this catastrophe
===	===
CLONE CAPTAIN	did you find kenobi
CLONE TROOPER	no one could have survived that fall
CLONE CAPTAIN	start loading your men on the ship
CLONE TROOPER	yes sir
===	===
OBI-WAN	emergency code nine thirteen   i have no contact on any frequency are there any jedi out there   anywhere  
BAIL	  kenobi  
OBI-WAN	i are locked on repeat
BAIL ORGANA	master kenobi
OBI-WAN	senator organa my clone troops turned on me   i need help
BAIL ORGANA	we have just rescued master yoda it appears this ambush has happened everywhere we am sending you our coordinates
===	===
C-3PO	my lady there will a jedi fighter docking on the veranda
===	===
C-3PO	hush not so loud
PADME	are you all right i heard there was an attack on the jedi temple   you can see the smoke from here
ANAKIN	ilet us fine ilet us fine i came to see if you and the baby are safe
PADME	captain typho will here we am safe what will happening
C-3PO	what is going on you  had be anymore confused than i am
ANAKIN	the situation is not good the jedi have tried to overthrow the republic  
PADME	i  had believe that
ANAKIN	i couldcan not either at first but it will true i saw master windu attempt to assassinate the chancellor myself
C-3PO	something important is going on i heard a rumor they are going to banish all droids shhhhhh   not so loud whatever it is we have be the last to know
PADME	anakin what are you going to do
ANAKIN	i will not betray the republic   my loyalties lie with the chancellor and with the senate   and with you
PADME	what about obiwan
ANAKIN	i docan not know   many jedi have been killed we can only hope that he will remained loyal to the chancellor
PADME	how could this have happened
ANAKIN	the republic is unstable padme the jedi arecan not the only ones trying to take advantage of the situation there are also traitors in the senate
PADME	what are you saying
ANAKIN	you need to distance yourself from your friends in the senate the chancellor said they will be dealt with when this conflict is over
PADME	what if they start an inquisition i are opposed this war what will you do if i become a suspect
ANAKIN	that will not happen i will not let it
PADME	oh anakin ilet us afraid
ANAKIN	have faith my love everything will soon be set right the chancellor has given me a very important mission the separatists have gathered in the mustafar system ilet us going there to end this war wait for me until i return   things will be different i promise please wait for me
PADME	i will
C-3PO	well he is under a lot of stress artoo take care my little friend my lady is there anything i might do
PADME	no thank you threepio
G-3PO	a snack perhaps
PADME	no
C-3PO	i feel so helpless
===	===
BAIL ORGANA	you made it
YODA	master kenobi dark times are these good to see you it is
OBI-WAN	you were attacked by your clones also
YODA	with the help of the wookiees barely escape i did
OBI-WAN	how many other jedi managed to survive
YODA	heard from no one have we
BAIL ORGANA	i saw thousands of troops attack the jedi temple that will why i went looking for yoda
OBI-WAN	have we had any contact from the temple
YODA	received a coded retreat message we have
BAIL ORGANA	it requests all jedi to return to the temple it says that the war is over  
OBI-WAN	well then we must go back if there are other stragglers they will fall into the trap and be killed
BAIL ORGANA	it will too dangerous to return
YODA	suggest dismantling the coded signal do you
OBI-WAN	yes master there is too much at stake here and we need a clearer picture of what has happened
YODA	i agree in a dark place we find ourselves   a little more knowledge might light our way
===	===
NUTE GUNRAY	the plan has gone as you had promised my lord
DARTH SIDIOUS	you have done well viceroy when my new apprentice darth vader arrives he will take care of you
===	===
PILOT	we are receiving a message from the chancellor will office sir
BAIL ORGANA	send it through
PILOT	yes sir
MAS AMEDDA	senator organa   the supreme chancellor of the republic requests your presence at a special session of congress
BAIL ORGANA	tell the chancellor i will be there
MAS AMEDDA	very well he will be expecting you
BAIL ORGANA	it could be a trap
OBI-WAN	no i docan not think so the chancellor will not be able to control the thousands of star systems without keeping the senate intact
YODA	if a special session of congress there is easier for us to enter the jedi temple it will be
===	===
GUARD	welcome back senator may i see your clearance
BAIL ORGANA	certainly
GUARD	thank you you may proceed we will take custody of the jedi
OBI-WAN	it would be better if we stayed with the senator
GUARD	it would be better if they stayed with you
===	===
ANAKIN	artoo   stay with the ship
===	===
NUTE GUNRAY	welcome lord vader we are been expecting you
===	===
OBI-WAN	there are several battalions of clone troopers on every level many are dressed as jedi
YODA	dismantle the coded signal quickly that group back there soon discovered will be
===	===
DARTH SIDIOUS	  and the jedi rebellion has been foiled
BAIL ORGANA	i was held up what will happening
PADME	the chancellor has been elaborating on a plot by the jedi to overthrow the senate
BAIL ORGANA	that will not true
PADME	he will been presenting evidence all afternoon
BAIL ORGANA	and the senate will go along with it just like they always do
DARTH SIDIOUS	the remaining jedi will be hunted down and defeated  any collaborators will suffer the same fate
===	===
OBI-WAN	not even the younglings survived
YODA	killed not by clones this padawan by a lightsaber he was
OBI-WAN	 who who could have done this
===	===
DARTH SIDIOUS	the attempt on my life has left me scarred and deformed but i assure you my resolve has never been stronger
===	===
DARTH SIDIOUS	the war is over  the separatists have been defeated  and the jedi rebellion has been foiled we stand on the threshold of a new beginning
PADME	well this is the moment we discover if he intends to return the republic to a democracy
DARTH SIDIOUS	in order to ensure our security and continuing stability the republic will be reorganized into the first galactic empire for a safe and secure society which i assure you will last for ten thousand years an empire that will continue to be ruled by this august body and a sovereign ruler chosen for life   an empire ruled by the majority   ruled by a new constitution  
PADME	so this is how liberty dies with thunderous applause  
BAIL ORGANA	we cannot let this happen
PADME	not now there will be a time
===	===
RUNE HAAKO	stop enough this is not right
===	===
NUTE GUNRAY	the war is over lord sidious promised us peace   we only want  
===	===
OBI-WAN	i are recalibrated the code warning all surviving jedi to stay away
YODA	good   for the clones to discover the recalibration a long time it will take to change it back longer still hurry
===	===
OBI-WAN	wait master there is something i must know  
YODA	if into the security recordings you go only pain will you find
OBI-WAN	i must know the truth master it  had be   it  had be  
ANAKIN	the traitors have been taken care of lord sidious
DARTH SIDIOUS	good   good   you have done well my new apprentice do you feel your power growing
ANAKIN	yes my master
DARTH SIDIOUS	now lord vader now go and bring peace to the empire
OBI-WAN	i  had watch any more
YODA	destroy the sith we must
OBI-WAN	send me to kill the emperor i will not kill anakin
YODA	to fight this lord sidious strong enough you are not
OBI-WAN	he is like my brother   i cannot do it
YODA	twisted by the dark side young skywalker has become the boy you trained gone he is   consumed by darth vader
OBI-WAN	how could it have come to this
YODA	to question no time there is
OBI-WAN	i do not know where the emperor has sent him i docan not know where to look
YODA	use your feelings obiwan and find him you will visit the new emperor my task is may the force be with you
OBI-WAN	may the force be with you master yoda
===	===
C-3PO	hello might i help you   oh it will you master kenobi come in quickly
OBI-WAN	has anakin been here   
C-3PO	yes   right after the attack on the jedi temple
PADME	master kenobi   oh obiwan thank goodness   you am alive
OBI-WAN	the republic has fallen padme   the jedi order is no more  
PADME	i know it will hard to believe everything to which we are dedicated our lives is gone
OBI-WAN	i believe we have been part of a plot hundreds of years in the making
PADME	the senate is still intact there is some hope
OBI-WAN	no padme   it will over   the sith now rule the galaxy as they did before the republic
PADME	the sith
OBI-WAN	ilet us here looking for anakin   when was the last time you saw him
PADME	yesterday
OBI-WAN	and do you know where he is now
PADME	no
OBI-WAN	padme i need your help he will in grave danger
PADME	from the sith
OBI-WAN	from himself   padme anakin has turned to the dark side
PADME	you am wrong how could you even say that
OBI-WAN	i have seen a security hologram of him killing younglings
PADME	not anakin he couldcan not
OBI-WAN	he was deceived by a lie we all were it appears that the chancellor is behind everything including the war palpatine is the sith lord we are been looking for after the death of count dooku anakin became his new apprentice
PADME	i docan not believe you   i  had
OBI-WAN	padme i must find him
PADME	you am going to kill him arecan not you
OBI-WAN	he has become a very great threat
PADME	i  had  
OBI-WAN	anakin is the father iscan not he ilet us so sorry
===	===
CAPTAIN TYPHO	my lady let me come with you
PADME	there is no danger the fighting is over and   this is personal
CAPTAIN TYPHO	as you wish my lady   but i strongly disagree
PADME	i have be all right captain this is something i must do myself besides threepio will look after me
C-3PO	oh dear
===	===
C-3PO	green light do you know that i think ilet us beginning to get the hang of this flying business
===	===
DARTH VADER	the separatists are taken care of my master
DARTH SIDIOUS	it is finished then you have restored peace and justice to the galaxy you have done well lord vader
DARTH VADER	thank you my master
===	===
DARTH SIDIOUS	send a message to the ships of the trade federation tell them the separatist leaders have been wiped out grievous and dooku have been destroyed all droid units must shut down immediately
DARTH VADER	very good my lord
===	===
ANAKIN	padme i saw your ship  
PADME	oh anakin
ANAKIN	it will all right you am safe now what are you doing out here
PADME	i was so worried about you obiwan told me terrible things
ANAKIN	what things
PADME	he said you have turned to the dark side   that you killed younglings
ANAKIN	obiwan is trying to turn you against me
PADME	he cares about us
ANAKIN	us
PADME	he knows   he wants to help you
ANAKIN	is obiwan going to protect you he  had   he  had help you he will not strong enough
PADME	anakin all i want is your love
ANAKIN	love will not save you padme only my new powers can do that
PADME	at what cost you are a good person docan not do this
ANAKIN	i will not lose you the way i lost my mother i are become more powerful than any jedi has ever dreamed of and i are done it for you to protect you
PADME	come away with me help me raise our child leave everything else behind while we still can
ANAKIN	docan not you see we docan not have to run away anymore i have brought peace to the republic i am more powerful than the chancellor i can overthrow him and together you and i can rule the galaxy make things the way we want them to be
PADME	i docan not believe what ilet us hearing   obiwan was right you are changed
ANAKIN	i docan not want to hear any more about obiwan the jedi turned against me docan not you turn against me
PADME	i docan not know you anymore anakin you am breaking my heart i have never stop loving you but you are going down a path i
ANAKIN	because of obiwan
PADME	because of what you are done   what you plan to do stop stop now come back i love you
ANAKIN	liar
PADME	no
ANAKIN	you am with him you are betrayed me you brought him here to kill me
PADME	no anakin i swear   i  
OBI-WAN	let her go anakin
ANAKIN	what have you and she been up to
OBI-WAN	let her go
ANAKIN	you turned her against me
OBI-WAN	you have done that yourself
ANAKIN	you will not take her from me
OBI-WAN	your anger and your lust for power have already done that you have allowed this dark lord to twist your mind until now   until now you have become the very thing you swore to destroy
ANAKIN	docan not lecture me obiwan i see through the lies of the jedi i do not fear the dark side as you do i have brought peace justice freedom and security to my new empire
OBI-WAN	your new empire
ANAKIN	docan not make me kill you
OBI-WAN	anakin my allegiance is to the republic   to democracy
ANAKIN	if you am not with me you am my enemy
OBI-WAN	only a sith lord deals in absolutes i will do what i must
ANAKIN	you will try
===	===
YODA	i hear a new apprentice you have emperor or should i call you darth sidious
DARTH SIDIOUS	master yoda you survived
YODA	surprised
DARTH SIDIOUS	your arrogance blinds you master yoda now you will experience the full power of the dark side
===	===
C-3PO	what are you doing you am going to hurt her wait
===	===
DARTH SIDIOUS	i have waited a long time for this moment my little green friend at last the jedi are no more
YODA	not if anything i have to say about it lord sidious at an end your rule is and not short enough it was i must say if so powerful you are why leave
DARTH SIDIOUS	you will not stop me darth vader will become more powerful than either of us
YODA	faith in your new apprentice misplaced may be as is your faith in the dark side of the force
===	===
ANAKIN	docan not make me destroy you master you am no match for the dark side
OBI-WAN	i are heard that before anakin   but i never thought i is hear it from you
===	===
OBI-WAN	the flaw of power is arrogance
ANAKIN	you hesitate   the flaw of compassion
===	===
YODA	destroy you i will just as master kenobi your apprentice will destroy
===	===
YODA	hurry careful timing we will need
BAIL ORGANA	there arecan not many troops on this side activate your homing beacon when you am ready
===	===
CLONE COMMANDER THIRE	there is no sign of his body sir
MAS AMEDDA	then he is not dead
DARTH SIDIOUS	double your search
CLONE COMMANDER THIRE	yes sir right away sir
DARTH SIDIOUS	tell captain kagi to prepare my shuttle for immediate takeoff
MAS AMEDDA	yes master
DARTH SIDIOUS	i sense lord vader is in danger
===	===
YODA	into exile i must go failed i have
===	===
C-3PO	i am being careful i are got a good hold on her but   ilet us worried about my back i hope it will able to hold up under this weight
===	===
OBI-WAN	i have failed you anakin i was never able to teach you to think
ANAKIN	i should have known the jedi were plotting to take over  
OBI-WAN	from the sith anakin chancellor palpatine is evil
ANAKIN	from the jedi point of view from my point of view the jedi are evil
OBI-WAN	well then you are lost
ANAKIN	this is the end for you my master i wish it were otherwise
OBI-WAN	it will over anakin i have the high ground
ANAKIN	you underestimate my power
OBI-WAN	docan not try it   you were the chosen one it was said that you would destroy the sith not join them it was you who would bring balance to the force not leave it in darkness
ANAKIN	i hate you
OBI-WAN	you were my brother anakin i loved you
===	===
C-3PO	master kenobi we have miss padme on board please please hurry we should leave this dreadful place
===	===
PADME	obiwan is anakin all right
===	===
DARTH SIDIOUS	anakin anakin there he is he will still alive get a medical capsule immediately
CLONE CAPTAIN	yes sir right away
===	===
YODA	failed to stop the sith lord i have still much to learn there is  
