HAN	Just what I always wanted. Well, short help is better than no help at all, Chewie. (to Wicket) Thank you. Okay.
C-3PO	He says the scouts are going to show us the quickest way to the shield generator.
HAN	Good. How far is it? Ask him. We need some fresh supplies, too. And try and get our weapons back. And hurry up, will ya? I haven't got all day.
===	===
LUKE	Luke, what's wrong? Leia... do you remember your mother? Your real mother?
LEIA	Just a little bit. She died when I was very young.
LUKE	What do you remember?
LEIA	Just...images, really. Feelings.
LUKE	Tell me.
LEIA	(a little surprised at his insistence) She was very beautiful. Kind, but...sad. (looks up) Why are you asking me all this?
LUKE	I have no memory of my mother. I never knew her.
LEIA	Luke, tell me. What's troubling you?
LUKE	Vader is here...now, on this moon.
LEIA	How do you know?
LUKE	I felt his presence. He's come for me. He can feel when I'm near. That's why I have to go. (facing her) As long as I stay, I'm endangering the group and our mission here. (beat) I have to face him.
LEIA	Why?
LUKE	He's my father.
LEIA	Your father?
LUKE	There's more. It won't be easy for you to hear it, but you must. If I don't make it back, you're the only hope for the Alliance.
LEIA	Luke, don't talk that way. You have a power I--I don't understand and could never have.
LUKE	You're wrong, Leia. You have that power too. In time you'll learn to use it as I have. The Force is strong in my family. My father has it...I have it...and...my sister has it. Yes. It's you Leia.
LEIA	I know. Somehow...I've always known.
LUKE	Then you know why I have to face him.
LEIA	No! Luke, run away, far away. If he can feel your presence, then leave this place. I wish I could go with you.
LUKE	No, you don't. You've always been strong.
LEIA	But, why must you confront him?
LUKE	Because...there is good in him. I've felt it. He won't turn me over to the Emperor. I can save him. I can turn him back to the good side. I have to try.
HAN	Hey, what's goin' on?
LEIA	Nothing. I - just want to be alone for a little while.
HAN	Nothing?  Come on, tell me.  What's goin' on?
LEIA	I...I can't tell you.
HAN	Did you tell Luke? Is that who you could tell?
LEIA	I...
HAN	Ahhh... I'm sorry.
LEIA	Hold me.
===	===
LEIA	The main entrance to the control bunker's on the far side of that landing platform. This isn't gonna be easy.
HAN	Hey, don't worry. Chewie and me got into a lot of places more heavily guarded than this.
LEIA	What's he saying?
C-3PO	He says there's a secret entrance on the other side of the ridge.
===	===
HAN	Back door, huh? Good idea. It's only a few guards. This shouldn't be too much trouble.
LEIA	Well, it only takes one to sound the alarm.
HAN	Then we'll do it real quiet-like.
C-3PO	Oh! Oh, my. Uh, Princess Leia!
LEIA	Quiet.
C-3PO	I'm afraid our furry companion has gone and done something rather rash.
LEIA	Oh, no.
===	===
HAN	There goes our surprise attack.
===	===
HAN	Not bad for a little furball. There's only one left. You stay here. We'll take care of this.
C-3PO	I have decided that we shall stay here.
===	===
HAN	All right! Up! Move! Come on! Quickly! Quickly, Chewie.
LEIA	Han! Hurry! The fleet will be here any moment.
HAN	Charges!  Come on, come on!
C-3PO	Oh, my! They'll be captured! Wa-wait! Wait, come back! Artoo, stay with me.
COMMANDER	Freeze! You Rebel scum.
===	===
STORMTROOPER	All right, move it! I said move it! Go on!
C-3PO	Hello! I say, over there! Were you looking for me?
BUNKER COMMANDER	Bring those two down here!
STORMTROOPER	Let's go!
C-3PO	Well, they're on their way. Artoo, are you sure this was a good idea?
STORMTROOPER	Freeze! Don't move!
C-3PO	We surrender. Ohhh! Stand back, Artoo.
LEIA	The code's changed. We need Artoo!
HAN	Here's the terminal.
LEIA	Artoo, where are you? We need you at the bunker right away.
C-3PO	Going? What do you mean, you're going. But-- but going where, Artoo? No, what! Artoo! Oh, this is no time for heroics. Come back!
===	===
C-3PO	We're coming!
HAN	Come on! Come on!
C-3PO	Oh, Artoo, hurry! My goodness! Artoo, why did you have to be so brave?
HAN	Well, I suppose I could hotwire this thing.
LEIA	I'll cover you.
===	===
HAN	I think I got it. I got it!
C-3PO	Oh, Princess Leia, are you all right?
HAN	Let's see.
LEIA	It's not bad.
STORMTROOPER	Freeze!
C-3PO	Oh, dear.
STORMTROOPER	Don't move!
HAN	I love you.
LEIA	I know.
STORMTROOPER	Hands up! Stand up!
HAN	Stay back. Chewie!  Get down here!  She's wounded!  No, wait....  I got an idea.
===	===
HAN	Throw me another charge.
===	===
HAN	Move! Move!
===	===
HAN	Lando...
C-3PO	(misinterpreting Han's reference) They did it!
===	===
LUKE	Echo Three to Echo Seven. Han, old buddy, do you read me?
HAN	Loud and clear, kid. What's up?
LUKE	Well, I finished my circle. I don't pick up any life readings.
HAN	There isn't enough life on this ice cube to fill a space cruiser. The sensors are placed. I'm going back.
LUKE	Right. I'll see you shortly. There's a meteorite that hit the ground near here. I want to check it out. It won't take long. Hey, steady girl. What's the matter? You smell something? Aaargh!
===	===
HAN	Chewie! All right, don't lose your temper. I'll come right back and give you a hand.
===	===
RIEEKAN	Solo?
HAN	No sign of life out there, General. The sensors are in place. You'll know if anything comes around.
RIEEKAN	Commander Skywalker reported in yet?
HAN	No. He's checking out a meteorite that hit near him.
RIEEKAN	With all the meteor activity in this system, it's going to be difficult to spot approaching ships.
HAN	General, I've got to leave. I can't stay anymore.
RIEEKAN	I'm sorry to hear that.
HAN	Well, there's a price on my head. If I don't pay off Jabba the Hut, I'm a dead man.
RIEEKAN	A death mark's not an easy thing to live with. You're a good fighter, Solo. I hate to lose you.
HAN	Thank you, General. Well, Your Highness, I guess this is it.
LEIA	That's right.
HAN	Well, don't get all mushy on me. So long, Princess.
===	===
LEIA	Han!
HAN	Yes, Your Highnessness?
LEIA	I thought you decided to stay.
HAN	Well, the bounty hunter we ran into on Ord Mantell changed my mind.
LEIA	Han, we need you!
HAN	We?
LEIA	Yes.
HAN	Oh, what about you need?
LEIA	I need? I don't know what you're talking about.
HAN	You probably don't.
LEIA	And what precisely am I supposed to know?
HAN	Come on! You want me to stay because of the way you feel about me.
LEIA	Yes. You're a great help to us. You're a natural leader...
HAN	No! That's not it. Come on. Aahhh -- uh huh! Come on.
LEIA	You're imagining things.
HAN	Am I? Then why are you following me? Afraid I was going to leave without giving you a goodbye kiss?
LEIA	I'd just as soon kiss a Wookiee.
HAN	I can arrange that. You could use a good kiss!
===	===
HAN	Why do you take this apart now? I'm trying to get us out of here and you pull both of these.
C-3PO	Excuse me, sir.
HAN	Put them back together right now.
C-3PO	Might I have a word with you, please?
HAN	What do you want?
C-3PO	Well, it's Princess Leia, sir. She's been trying to get you on the communicator.
HAN	I turned it off. I don't want to talk to her.
C-3PO	Oh. Well, Princess Leia is wondering about Master Luke. He hasn't come back yet. She doesn't know where he is.
HAN	I don't know where he is.
C-3PO	Nobody knows where he is.
HAN	"What do you mean, ""nobody knows""?"
C-3PO	Well, uh, you see...
HAN	Deck Officer. Deck Officer!
C-3PO	Excuse me, sir. Might I inqu-...
DECK OFFICER	Yes, sir?
HAN	Do you know where Commander Skywalker is?
DECK OFFICER	I haven't seen him. It's possible he came in through the south entrance.
HAN	It's possible? Why don't you go find out? It's getting dark out there.
DECK OFFICER	Yes, sir.
C-3PO	Excuse me, sir. Might I inquire what's going on?
HAN	Why not?
C-3PO	Impossible man. Come along, Artoo, lets find Princess Leia. Between ourselves, I think Master Luke is in considerable danger.
===	===
DECK OFFICER	Sir, Commander Skywalker hasn't come in through the south entrance. He might have forgotten to check in.
HAN	Not likely. Are the speeders ready?
DECK OFFICER	Not yet. We're having some trouble adapting them to the cold.
HAN	Then we'll have to go out on Tauntauns.
DECK OFFICER	Sir, the temperature's dropping too rapidly.
HAN	That's right. And my friends out in it.
ASSISTANT OFFICER	I'll cover sector twelve. Have com-control set screen alpha.
DECK OFFICER	Your Tauntaun'll freeze before you reach the first marker.
HAN	Then I'll see you in hell!
===	===
OBI-WAN	Luke...Luke.
LUKE	Ben?
OBI-WAN	You will go to the Dagobah system.
LUKE	Dagobah system?
OBI-WAN	There you will learn from Yoda, the Jedi Master who instructed me.
LUKE	Ben...Ben.
HAN	Luke! Luke! Don't do this, Luke. Come on, give me a sign here. Not much time.
LUKE	Ben...Ben...
HAN	Hang on, kid.
LUKE	Dagobah system...
HAN	Whew...
LUKE	Dagobah...
HAN	This may smell bad, kid...
LUKE	Yoda...
HAN	...but it will keep you warm...til I get the shelter built. (struggling to get Luke in the carcass) Ooh...I thought they smelled bad on the outside!
===	===
ZEV	This is Rouge Two. this is Rouge Two. Captain Solo, so you copy? Commander Skywalker, do you copy? This is Rouge Two.
HAN	Good morning. Nice of you guys to drop by.
ZEV	Echo Base...this is Rouge Two. I found them. Repeat, I found them.
===	===
C-3PO	Master Luke, sir, it's good to see you fully functional again. Artoo expresses his relief, also.
HAN	How are you feeling, kid? You don't look so bad to me. In fact, you look strong enough to pull the ears off a Gundark.
LUKE	Thanks to you.
HAN	That's two you owe me, junior. Well your Worship, looks like you managed to keep me around for a little while longer.
LEIA	I had nothing to do with it. General Rieekan thinks it's dangerous for any ships to leave the system until we've activated the energy shield.
HAN	That's a good story. I think you just can't bear to let a gorgeous guy like me out of your sight.
LEIA	I don't know where you get you delusions, laser brain.
HAN	Laugh it up, fuzz ball. But you didn't see us alone in the south passage. She expressed her true feelings for me.
LEIA	My...! Why, you stuck up,...half-witted,...scruffy-looking... nerf-herder!
HAN	Who's scruffy-looking?  I must have hit her pretty close to the mark to get her all riled up like that, huh, kid?
LEIA	Why, I guess you don't know everything about women yet?
ANNOUNCER	Headquarters personnel, report to command center.
HAN	Take it easy.
C-3PO	Excuse us, please.
===	===
RIEEKAN	Princess...we have a visitor. We've picked up something outside the base in zone twelve, moving east.
SENIOR CONTROLLER	It's metal.
LEIA	Then it couldn't be one of those creatures that attacked Luke.
HAN	It could be a speeder, one of ours.
SENIOR CONTROLLER	No. Wait -- there's something very weak coming through.
C-3PO	Sir, I am fluent in six million forms of communication. This signal is not used by the Alliance. It could be an Imperial code.
HAN	It isn't friendly, whatever it is. Come on, Chewie, let's check it out.
RIEEKAN	Send Rouges Ten and Eleven to station three-eight.
===	===
HAN	Afraid there's not much left.
LEIA	What was it?
HAN	Droid of some kind. I didn't hit it that hard. It must have had a self-destruct.
LEIA	An Imperial probe droid.
HAN	It's a good bet the Empire knows we're here.
RIEEKAN	We'd better start the evacuation.
===	===
HAN	Okay, that's it. Try it...Off! Turn it off! Turn it off! Off!
===	===
LUKE	Chewie, take care of yourself, okay?
HAN	Hi, kid.  There's got to be a reason for it. Check it at the other end. Wait a second. (to Luke) You all right?
LUKE	Yeah.
HAN	Be careful.
LUKE	You, too.
===	===
HAN	No, no! No! This one goes there, that one goes there. right?
C-3PO	Artoo, you take good care of Master Luke now, understand? And...do take care of yourself. Oh, dear, oh, dear.
===	===
HAN	You all right?
LEIA	Why are you still here?
HAN	I heard the command center had been hit.
LEIA	You got your clearance to leave.
HAN	Don't worry. I'll leave. First I'm going to get you to your ship.
C-3PO	Your Highness, we must take this last transport. It's our only hope.
LEIA	Send all troops in sector twelve to the south slope to protect the fighters.
ANNOUNCER	Imperial troops have entered the base.
HAN	Come on...that's it.
LEIA	Give the evacuation code signal. And get to your transports!
HEAD CONTROLLER	K-one-zero...all troops disengage.
C-3PO	Oh! Wait for me!
===	===
HAN	Transport, this is Solo. Better take off -- I can't get to you. I'll get the princess out on the Falcon.
C-3PO	But...but...but...where are you going? Uh...come back!!
===	===
C-3PO	Wait! Wait for me! Wait! Stop! How typical.
HAN	Come on.
===	===
HAN	Hurry up, goldenrod, or you're going to be a permanent resident!
C-3PO	Wait! Wait!
===	===
HAN	How's this?
LEIA	Would it helped if I got out and pushed?
HAN	It might.
C-3PO	Captain Solo, Captain Solo...sir, might I suggest that you... It can wait.
===	===
LEIA	The bucket of bolts is never going to get us past that blockade.
HAN	This baby's got a few surprises left in her, sweetheart.
===	===
HAN	Come on! Come on! Switch over. Let's hope we don't have a burnout. See?
LEIA	Someday you're going to be wrong, and I hope I'm there to see it.
HAN	Punch it!
===	===
HAN	I saw them! I saw them!
LEIA	Saw what?
HAN	Star Destroyers, two of them, coming right at us.
C-3PO	Sir, sir! Might I suggest...
HAN	Shut him up or shut him down!  Check the deflector shield! Oh, great. Well, we can still outmaneuver them.
===	===
HAN	Prepare to make the jump to light-speed.
C-3PO	But, sir!
LEIA	They're getting closer!
HAN	Oh yeah? Watch this.
LEIA	Watch what?
HAN	I think we're in trouble.
C-3PO	If I may say so, sir, I noticed earlier the hyperdrive motivator has been damaged. It's impossible to go to light-speed!
HAN	We're in trouble!
===	===
HAN	Horizontal boosters...! Alluvial dampers...! Well that's not it. Bring me the hydrospanners! I don't know how we're going to get out of this one. Oww! Chewie! That was no laser blast! Something hit us.
LEIA	Han, get up here!
HAN	Come on, Chewie!
===	===
LEIA	Asteroids!
HAN	Oh, no! Chewie, set two-seven-one.
LEIA	What are you doing? You're not actually going into an asteroid field?
HAN	They'd be crazy to follow us, wouldn't they?
LEIA	You don't have to do this to impress me.
C-3PO	Sir, the possibility of successfully navigating an asteroid field is approximately three thousand, seven hundred and twenty to one.
HAN	Never tell me the odds!
===	===
HAN	You said you wanted to be around when I made a mistake; well, this could be it, sweetheart.
LEIA	I take it back. We're going to get pulverized if we stay out here much longer.
HAN	I'm not going to argue with that.
C-3PO	Pulverized?
HAN	I'm going in closer to one of the big ones.
LEIA	Closer?
C-3PO	Closer?!
===	===
C-3PO	Oh, this is suicide!
HAN	There. That looks pretty good.
LEIA	What looks pretty good?
HAN	Yeah. That'll do nicely.
C-3PO	Excuse me, ma'am, but where are we going?
===	===
LEIA	I hope you know what you're doing.
HAN	Yeah, me too.
===	===
HAN	I'm going to shut down everything but the emergency power systems.
C-3PO	Sir, I'm almost afraid to ask, but...does that include shutting me down, too?
HAN	No, I need you to talk to the Falcon, find out what's wrong with the hyperdrive.
C-3PO	Sir, it's quite possible this asteroid is not entirely stable.
HAN	Not entirely stable? I'm glad you're here to tell us these things.  Chewie, take the professor in the back and plug him into the hyperdrive.
C-3PO	Oh! Sometimes I just don't understand human behavior. After all, I'm only trying to do my job in the most...
LEIA	Let go.
HAN	Sshh!
LEIA	Let go, please.
HAN	Don't get excited.
LEIA	Captain, being held by you isn't quite enough to get me excited.
HAN	Sorry, sweetheart. We haven't got time for anything else.
===	===
C-3PO	Oh, where is Artoo when I need him? Sir, I don't know where your ship learned to communicate, but it has the most peculiar dialect. I believe, sir, it says that the power coupling on the negative axis has been polarized. I'm afraid you'll have to replace it.
HAN	Well, of course I'll have to replace it. Here! And Chewie... ...I think we'd better replace the negative power coupling. Hey, Your Worship, I'm only trying to help.
LEIA	Would you please stop calling me that?
HAN	Sure, Leia.
LEIA	Oh, you make it so difficult sometimes.
HAN	I do, I really do. You could be a little nicer, though. (he watches her reaction) Come on, admit it. Sometimes you think I'm all right.
LEIA	Occasionally  maybe...when you aren't acting like a scoundrel.
HAN	Scoundrel? Scoundrel? I like the sound of that.
LEIA	Stop that.
HAN	Stop what?
LEIA	Stop that! My hands are dirty.
HAN	My hands are dirty, too. What are you afraid of?
LEIA	Afraid?
HAN	You're trembling.
LEIA	I'm not trembling.
HAN	You like me because I'm a scoundrel. There aren't enough scoundrels in your life.
LEIA	I happen to like nice men.
HAN	I'm a nice man.
LEIA	No, you're not. You're...
C-3PO	Sir, sir! I've isolated the reverse power flux coupling.
HAN	Thank you. Thank you very much.
C-3PO	Oh, you're perfectly welcome, sir.
===	===
C-3PO	Sir, if I may venture an opinion...
HAN	I'm not really interested in your opinion, Threepio.
LEIA	There's something out there.
HAN	Where?
LEIA	Outside, in the cave.
C-3PO	There it is. Listen! Listen!
HAN	I'm going out there.
LEIA	Are you crazy?!
HAN	I just got this bucket back together. I'm not going to let something tear it apart.
LEIA	Then I'm going with you.
C-3PO	I think it might be better if I stay here and guard the ship. (hears another mysterious noise) Oh, no.
===	===
LEIA	This ground sure feels strange. It doesn't feel like rock at all.
HAN	There's an awful lot of moisture in here.
LEIA	I don't know. I have a bad feeling about this.
HAN	Yeah. Watch out! Yeah, that's what I thought. Mynock. Chewie, check the rest of the ship, make sure there aren't any more attached. They're chewing on the power cables.
LEIA	Mynocks?
HAN	Go on inside. We'll clean them off if there are any more.
C-3PO	Ohhh! Go away! Go away! Beastly thing. Shoo! Shoo!
HAN	Wait a minute...
===	===
HAN	All right, Chewie, let's get out of here!
LEIA	The Empire is still out there. I don't think it's wise to...
HAN	No time to discuss this as a committee.
LEIA	I am not a committee!
===	===
LEIA	You can't make the jump to light-speed in this asteroid field...
HAN	Sit down, sweetheart. We're taking off!
C-3PO	Look!
HAN	I see it, I see it.
C-3PO	We're doomed!
LEIA	The cave is collapsing.
HAN	This is no cave.
LEIA	What?
===	===
HAN	Let's get out of here. Ready for light-speed? One...two...three! It's not fair! The transfer circuits are working. It's not my fault!
LEIA	No light-speed?
HAN	It's not my fault.
C-3PO	Sir, we just lost the main rear deflector shield. One more direct hit on the back quarter and we're done for.
HAN	Turn her around. I said turn her around! I'm going to put all power in the front shield.
LEIA	You're going to attack them?!
C-3PO	Sir, the odds of surviving a direct assault on an Imperial Star Destroyer...
LEIA	Shut up!
===	===
C-3PO	Captain Solo, this time you have gone too far. (Chewie growls) No, I will not be quiet, Chewbacca. Why doesn't anyone listen to me?
HAN	The fleet is beginning to break up. Go back and stand by the manual release for the landing claw.
C-3PO	I really don't see how thats going to help. Surrender is a perfectly acceptable alternative in extreme circumstances. The Empire may be gracious enough...
HAN	Thank you.
LEIA	What did you have in mind for your next move?
HAN	Well, if they follow standard Imperial procedure, they'll dump their garbage before they go to light-speed, then we just float away.
LEIA	With the rest of the garbage. Then what?
HAN	Then we've got to find a safe port somewhere around here. Got any ideas?
LEIA	No. Where are we?
HAN	The Anoat system.
LEIA	Anoat system. There's not much there.
HAN	No. Well, wait. This is interesting. Lando.
LEIA	Lando system?
HAN	Lando's not a system, he's a man. Lando Calrissian. He's a card player, gambler, scoundrel. You'd like him.
LEIA	Thanks.
HAN	Bespin. It's pretty far, but I think we can make it.
LEIA	A mining colony?
HAN	Yeah, a Tibanna gas mine. Lando conned somebody out of it. We go back a long way, Lando and me.
LEIA	Can you trust him?
HAN	No. But he has no love for the Empire, I can tell you that. Here we go, Chewie. Stand by. Detach!
LEIA	You do have your moments. Not many, but you have them.
===	===
HAN	No, I don't have a landing permit. I'm trying to reach Lando Calrissian. Whoa! Wait a minute! Let me explain.
INTERCOM VOICE	You will not deviate from your present course.
C-3PO	Rather touchy, aren't they?
LEIA	I thought you knew this person.
HAN	Well, that was a long time ago. I'm sure he's forgotten about that.
INTERCOM VOICE	Permission granted to land on Platform Three-two-seven.
HAN	Thank you. There's nothing to worry about. We go way back, Lando and me.
LEIA	Who's worried?
===	===
C-3PO	Oh. No one to meet us.
LEIA	I don't like this.
HAN	Well, what would you like?
C-3PO	Well, they did let us land.
HAN	Look, don't worry. Everything's going to be fine. Trust me.
===	===
HAN	See? My friend.  Keep your eyes open, okay?
===	===
LANDO	What are you doing here?
HAN	Ahh...repairs. I thought you could help me out.
LANDO	What have you done to my ship?
HAN	Your ship? Hey, remember, you lost her to me fair and square.
LANDO	Hello. What have we here? Welcome. I'm Lando Calrissian. I'm the administrator of this facility. and who might you be?
LEIA	Leia.
LANDO	Welcome, Leia.
HAN	All right, all right, you old smoothie.
C-3PO	Hello, sir. I am See-Threepio, human-cyborg relations. My facilities are at your... Well, really!
LANDO	What's wrong with the Falcon?
HAN	Hyperdrive.
LANDO	I'll get my people to work on it.
HAN	Good.
LANDO	You know, that ship saved my life quite a few times. She's the fastest hunk of junk in the galaxy.
===	===
HAN	How's the gas mine? Is it paying off for you?
LANDO	Oh, not as well as I'd like. We're a small outpost and not very self-sufficient. And I've had supply problems of every kind. I've had labor difficulties...(catches Han grinning at him) What's so funny?
HAN	You. Listen to you -- you sound like a businessman, a responsible leader. Who'd have thought that, huh?
LANDO	You know, seeing you sure brings back a few things.
HAN	Yeah.
LANDO	Yeah, I'm responsible these days. It's the price you pay for being successful.
C-3PO	Oh! Nice to see a familiar face.
SECOND THREEPIO	E chu ta!
C-3PO	How rude!
===	===
HAN	The ship is almost finished. Two or Three more things and we're in great shape.
LEIA	The sooner the better. Something's wrong here. No one has seen or knows anything about Threepio. He's been gone too long to have gotten lost.
HAN	Relax. I'll talk to Lando and see what I can find out.
LEIA	I don't trust Lando.
HAN	Well, I don't trust him, either. But he is my friend. Besides, we'll soon be gone.
LEIA	And then you're as good as gone, aren't you?
===	===
LEIA	What happened?
HAN	Where? Found him in a junk pile?
LEIA	Oh, what a mess. Chewie, do you think you can repair him?
HAN	Lando's got people who can fix him.
LEIA	No, thanks.
LANDO	I'm sorry. Am I interrupting anything?
LEIA	Not really.
LANDO	You look absolutely beautiful. You truly belong here with us among the clouds.
LEIA	Thank you.
LANDO	Will you join me for a little refreshment? Everyone's invited, of course. Having trouble with you droid?
HAN	No. No problem. Why?
===	===
LANDO	So you see, since we're a small operation, we don't fall into the...uh...jurisdiction of the Empire.
LEIA	So you're part of the mining guild then?
LANDO	No, not actually. Our operation is small enough not to be noticed...which is advantageous for everybody since our customers are anxious to avoid attracting attention to themselves.
HAN	Aren't you afraid the Empire's going to find out about this little operation and shut you down?
LANDO	That's always been a danger looming like a shadow over everything we've built here. But things have developed that will insure security. I've just made a deal that will keep the Empire out of here forever.
===	===
VADER	We would be honored if you would join us.
LANDO	I had no choice. They arrived right before you did. I'm sorry.
HAN	I'm sorry, too.
===	===
C-3PO	Oh, yes, that's very good. I like that. Oh! Something's not right because now I can't see. Wait. Wait! Oh, my! what have you done? I'm backwards, you stupid furball. Only an overgrown mophead like you would be stupid enough...
HAN	I feel terrible.
LEIA	Why are they doing this?
HAN	They never even asked me any questions.
LEIA	Lando.
HAN	Get out of here, Lando!
LANDO	Shut up and listen! Vader has agreed to turn Leia and Chewie over to me.
HAN	Over to you?
LANDO	They'll have to stay here, but at least they'll be safe.
LEIA	What about Han?
LANDO	Vader's giving him to the bounty hunter.
LEIA	Vader wants us all dead.
LANDO	He doesn't want you at all. He's after somebody called Skywalker.
HAN	Luke?
LANDO	Lord Vader has set a trap for him.
LEIA	And we're the bait.
LANDO	Well, he's on his way.
HAN	Perfect. You fixed us all pretty good, didn't you? My friend!
LANDO	Stop! I've done all I can do. I'm sorry I couldn't do better, but I have my own problems.
HAN	Yeah, you're a real hero.
LEIA	You certainly have a way with people.
===	===
C-3PO	If only you had attached my legs, I wouldn't be in this ridiculous position. Now, remember, Chewbacca, you have a responsibility to me, so don't do anything foolish.
HAN	What's going on...buddy?
LANDO	You're being put into carbon freeze.
BOBA FETT	What if he doesn't survive? He's worth a lot to me.
VADER	The Empire will compensate you if he dies. Put him in!
C-3PO	Oh, no! No, no, no! Stop, Chewbacca, stop...!
HAN	Stop, Chewie, stop! Do you hear me? Stop!
C-3PO	Yes, stop, please! I'm not ready to die.
HAN	Chewie! Chewie, this won't help me. Hey! Save your strength. There'll be another time. The princess -- you have to take care of her. You hear me?
LEIA	I love you!
HAN	I know.
C-3PO	What...what's going on? Turn around, Chewbacca, I can't see. Oh...they've encased him in carbonite. He should be quite well-protected -- if he survives the freezing process, that is.
VADER	Well, Calrissian, did he survive?
LANDO	Yes, he's alive. And in perfect hibernation.
VADER	He's all yours bounty hunter. Reset the chamber for Skywalker.
IMPERIAL OFFICER	Skywalker has just landed, my lord.
VADER	Good. See to it that he finds his way here. Calrissian, take the princess and the Wookiee to my ship.
LANDO	You said they'd be left in the city under my supervision.
VADER	I am altering the deal. Pray I don't alter it any further.
===	===
